"file_title","course_name","section_number","section_name","filename","filesize","file_path","file_timestamp"
"APUNTES TEMA 3","Bioquímica II","3","TEMA 3. METABOLISMO DEL GLUCÓGENO","TEMA 3.- METABOLISMO DEL GLUCOGENO.pdf","13101704","63/b3/63b343c93da255e46c8699484793f6adcbd48fa8","1623326168"
"CLASES UAX - TEMA 3. METABOLISMO DEL GLUCÓGENO","Bioquímica II","3","TEMA 3. METABOLISMO DEL GLUCÓGENO","TEMA 4 METABOLISMO DEL GLUCÓGENO.pdf","18846779","8b/d7/8bd7f516e3c6fbdf810df4a1a9c81060f09b9ca3","1623326224"
"ESQUEMA REGULACIÓN GLUCÓGENO","Bioquímica II","3","TEMA 3. METABOLISMO DEL GLUCÓGENO","METABOLISMO GLIUGÓGENO.jpg","180412","1a/ea/1aea408cfe2cd071c508d890101e51afe6f320af","1697120679"
"RESUMEN TEMA 3","Bioquímica II","3","TEMA 3. METABOLISMO DEL GLUCÓGENO","R-T23-glucogeno-11.pdf","3098224","a9/26/a926c8167ae4588bd37d7088b06ed4ca69d02fc6","1623326250"
"SOLUCIONES TEST GLUCÓGENO","Bioquímica II","3","TEMA 3. METABOLISMO DEL GLUCÓGENO","SOLUCIONES GLUCÓGENO.pdf","92711","dd/8c/dd8c570939d3c5391034ba818530b8edd119c1b1","1664807533"
"APUNTES TEMA 4","Bioquímica II","4","TEMA 4. RUTA DE LAS PENTOSAS FOSFATO","TEMA 4.- RUTA DE LAS PENTOSAS FOSFATO PARA LA OXIDACION DE LA GLUCOSA..pdf","7903951","8e/43/8e43644ec93ae5fb82f45ce3cfacbf129f42f4fd","1623326320"
"CLASES UAX - TEMAS 4. RUTA DE LAS PENTOSAS FOSFATO","Bioquímica II","4","TEMA 4. RUTA DE LAS PENTOSAS FOSFATO","TEMA 5 Ciclo de las Pentosas Fosfato.pdf","9618837","f8/4b/f84b68622462c35a85dbd428c82f10281d471c6a","1623326382"
"GLUTATION ESTRUCTURA","Bioquímica II","4","TEMA 4. RUTA DE LAS PENTOSAS FOSFATO","glutation.jpg","78158","d3/bd/d3bdd3d1bec3dd00f9558aa5e87c8a077e6f6b5f","1686767692"
"METABOLISMO GLUTATION","Bioquímica II","4","TEMA 4. RUTA DE LAS PENTOSAS FOSFATO","metabolismo glutation.jpg","146580","a8/4f/a84f657865542c820229486fc8c7409299dcbc3e","1686767755"
"PREGUNTA LARGA TIPO TEST","Bioquímica II","4","TEMA 4. RUTA DE LAS PENTOSAS FOSFATO","Imagen1.jpg","86120","34/2f/342f49de896b14263273210008a608e560297697","1698403978"
"RESUMEN TEMA 4","Bioquímica II","4","TEMA 4. RUTA DE LAS PENTOSAS FOSFATO","R-T22-pentosas-11.pdf","1051828","33/93/3393de9e316528fb0bba83ff75a9785db67b7f7a","1623326472"
"SOLUCIONES PENTOSAS FOSFATO","Bioquímica II","4","TEMA 4. RUTA DE LAS PENTOSAS FOSFATO","SOLUCIONES PENTOSAS FOFATO.pdf","97318","c8/50/c850529d1e93fc6859008b4353c0970848d0c791","1664807639"
"APUNTES TEMAS 5","Bioquímica II","5","TEMA 5. DESCAROXILACIÓN OXIDATIVA DEL PIRUVATO Y CICLO DE KREBS","TEMA 5.-  EL CICLO DEL ÁCIDO CITRICO.pdf","11736382","e1/a7/e1a7a899d4a1254ae594d356dbe78cffe0acf254","1623326883"
"CLASES UAX - TEMAS 5.  DESCAROXILACIÓN OXIDATIVA DEL PIRUVATO Y CICLO DE KREBS","Bioquímica II","5","TEMA 5. DESCAROXILACIÓN OXIDATIVA DEL PIRUVATO Y CICLO DE KREBS","TEMA 2 actualizado CAT 2020-2021.pdf","17562498","63/88/63880f665911150db306fe1260780a91e61c591e","1623326968"
"ESQUEMA CICLO KREBS","Bioquímica II","5","TEMA 5. DESCAROXILACIÓN OXIDATIVA DEL PIRUVATO Y CICLO DE KREBS","1.jpg","11241008","f0/36/f03635b95ea9e73ab7551e3ef06409d5406f94e6","1728907377"
"ESQUEMA CICLO KREBS","Bioquímica II","5","TEMA 5. DESCAROXILACIÓN OXIDATIVA DEL PIRUVATO Y CICLO DE KREBS","2.jpg","11211232","22/4c/224cd209201be2155dff0ecee80152f2c1854134","1728907393"
"ESQUEMA CICLO KREBS","Bioquímica II","5","TEMA 5. DESCAROXILACIÓN OXIDATIVA DEL PIRUVATO Y CICLO DE KREBS","3.jpg","10546898","c5/ed/c5eddefe3cdd1661fd4b2628afbaf2e2eda74697","1728907411"
"REGULACIÓN KREBS","Bioquímica II","5","TEMA 5. DESCAROXILACIÓN OXIDATIVA DEL PIRUVATO Y CICLO DE KREBS","2.jpg","11211232","22/4c/224cd209201be2155dff0ecee80152f2c1854134","1728907479"
"RESUMEN KREBS","Bioquímica II","5","TEMA 5. DESCAROXILACIÓN OXIDATIVA DEL PIRUVATO Y CICLO DE KREBS","3.jpg","10546898","c5/ed/c5eddefe3cdd1661fd4b2628afbaf2e2eda74697","1728907538"
"RESUMEN TEMA 5","Bioquímica II","5","TEMA 5. DESCAROXILACIÓN OXIDATIVA DEL PIRUVATO Y CICLO DE KREBS","R-T20-ciclokrebs-11.pdf","721572","f3/9f/f39fe725427dd18add50ed35373b6abb10247ebd","1623326915"
"SOLUCIONES CICLO DE KREBS","Bioquímica II","5","TEMA 5. DESCAROXILACIÓN OXIDATIVA DEL PIRUVATO Y CICLO DE KREBS","SOLUCIONES CICLO KREBS.pdf","97876","38/33/3833ee6aee3fed8058daa76ae5e1e803c6c8727d","1664735841"
"APUNTES TEMA 6","Bioquímica II","6","TEMA 6. SISTEMA DE FOSFORILACIÓN OXIDATIVA","TEMA 6.- FOSFORILACION OXIDATIVA Y FOTOFOSFORILACION..pdf","12013571","6c/75/6c755d894faa0ef616db386ca760e2f8cb4b2bf2","1623327021"
"CLASES UAX - TEMAS 6. SISTEMA DE FOSFORILACIÓN OXIDATIVA","Bioquímica II","6","TEMA 6. SISTEMA DE FOSFORILACIÓN OXIDATIVA","TEMA 6 Fosforilación Oxidativa[Compatibility Mode].pdf","18366643","99/90/99906f601e643578b8e9f215193790ead30a4e21","1623327108"
"ESQUEMA TEMA 6","Bioquímica II","6","TEMA 6. SISTEMA DE FOSFORILACIÓN OXIDATIVA","RESUMEN OXPHOS ESQUEMA.pdf","364359","21/b6/21b66666cf59eed28b3fa167a85efc16c23c72b3","1623327070"
"RESUMEN TEMA 6","Bioquímica II","6","TEMA 6. SISTEMA DE FOSFORILACIÓN OXIDATIVA","Sistema de fosforilación oxidativa.pdf","812259","c5/a4/c5a4eaf8c58031d4a1654a310bccb0dc2121468b","1623327045"
"SOLUCIONES FOSFORILACIÓN OXIDATIVA","Bioquímica II","6","TEMA 6. SISTEMA DE FOSFORILACIÓN OXIDATIVA","SOLUCIONES FOSFORILACIÓN OXIDATIVA.pdf","91304","c0/59/c059d2ee78ee2712b97644e729603ef0eaa614c0","1664807787"
"APUNTES TEMA 7","Bioquímica II","7","TEMA 7. CATABOLISMO DE LÍPIDOS","TEMA 7.-  CATABOLISMO  DE  LOS  ÁCIDOS  GRASOS..pdf","11572216","3b/ca/3bca55ac2b08787505b4ca1b708b6f4464d2fcda","1623341140"
"BETA OXIDACION","Bioquímica II","7","TEMA 7. CATABOLISMO DE LÍPIDOS","BETA_2.jpg","47950","ed/c1/edc1901bf4011792c7958601bb6c37a01e42ee74","1669888967"
"CLASES UAX -  TEMA 7. CATABOLISMO DE LÍPIDOS ","Bioquímica II","7","TEMA 7. CATABOLISMO DE LÍPIDOS","TEMA 7 METABOLISMO DE LOS LÍPIDOS.pdf","37772713","ee/08/ee088bab25e1a3473be1d7cbc750468334bc960e","1623341175"
"DEGRADACIÓN CUERPOS CETÓNICOS","Bioquímica II","7","TEMA 7. CATABOLISMO DE LÍPIDOS","DEGRADACION CUERPOS CETÓNICOS.jpg","97514","c8/38/c8384f4a4e07875d99641e1e9e765beea71e17e0","1669889511"
"RESUMEN CATABOLISMO LIPIDOS","Bioquímica II","7","TEMA 7. CATABOLISMO DE LÍPIDOS","T18-Lipolisis-pagina.pdf","2485348","4d/bb/4dbb1a68d0ad00215c1d34c4c8e6b8c6720f8a5e","1705155628"
"SINTESIS CUERPOS CETÓNICOS","Bioquímica II","7","TEMA 7. CATABOLISMO DE LÍPIDOS","SINTESIS CUERPOS CETÓNICOS.png.crdownload","79049","56/bc/56bc51b8855efa9abe74ba5124dc96868226d777","1669889463"
"SOLUCIÓN METABOLISMO LÍPIDOS","Bioquímica II","7","TEMA 7. CATABOLISMO DE LÍPIDOS","SOLUCIONES METABOLISMO LÍPIDOS.pdf","104989","90/37/9037da981f492de63e9595dfc530083183f68d04","1664807892"
"TRANSPORTE CARNITINA","Bioquímica II","7","TEMA 7. CATABOLISMO DE LÍPIDOS","CARNITINA.jpg","76577","c3/f3/c3f322d93481d7e148888ad7920d4df36e7316b5","1669889039"
"ÁCIDO GRASO SINTASA","Bioquímica II","8","TEMA 8. ANABOLISMO LIPÍDICO","acido graso sintasa.jpg","159140","83/e0/83e002a47321a60736c615049d2c12f01a8d8a5f","1669890676"
"APUNTES TEMA 8","Bioquímica II","8","TEMA 8. ANABOLISMO LIPÍDICO","TEMA 8.-  BIOSINTESIS DE LIPIDOS.pdf","11435624","5c/b7/5cb7e0c039386b3963a5afe362e6f13be4f2c4f8","1623341222"
"CLASES UAX - TEMA 8. ANABOLISMO DE LÍPIDOS","Bioquímica II","8","TEMA 8. ANABOLISMO LIPÍDICO","TEMA 7 METABOLISMO DE LOS LÍPIDOS.pdf","37772713","5e/9a/5e9ae8c525fae6ee155440dd2a5fee4e6eb4340b","1623341258"
"REGULACION ","Bioquímica II","8","TEMA 8. ANABOLISMO LIPÍDICO","regulación ACC.jpg","140597","45/7d/457d77ee60661a59f472f1fc6eaaadd4b19e4e35","1687188031"
"APUNTES TEMA 9","Bioquímica II","9","TEMA 9. METABOLISMO DE AMINOÁCIDOS","TEMA 9.- METABOLISMO DE AMINOÁCIDOS.pdf","2002771","90/96/9096f2d8d5e996be5815ec82a4fe6e2c0b2e3331","1623341328"
"CLASES UAX - TEMA 9. METABOLISMO DE AMINOÁCIDOS","Bioquímica II","9","TEMA 9. METABOLISMO DE AMINOÁCIDOS","TEMA 8 METABOLISMO DE LOS AMINOÁCIDOS.pdf","24212231","68/58/6858093b88a480c09ba4b2b9b2b8685db5fe98da","1623341403"
"ESQUEMA CICLO D ELA UREA","Bioquímica II","9","TEMA 9. METABOLISMO DE AMINOÁCIDOS","ESQUEMA CICLO DE LA UREA.pdf","645434","9e/53/9e5379cd73a981c8d59802af0be5b035f8a1ad48","1625074819"
"ESQUEMA METABOLISMO DE AMINOÁCIDOS","Bioquímica II","9","TEMA 9. METABOLISMO DE AMINOÁCIDOS","ESQUEMA METABOLISMO DE AMINOÁCIDOS.pdf","288716","88/35/88355801505aaf4ca342eb80f7366dc95c9beae4","1623341612"
"RESUMEN 1 TEMA 9","Bioquímica II","9","TEMA 9. METABOLISMO DE AMINOÁCIDOS","R-T31-degradaAA-11.pdf","2026092","74/72/7472ece0e15750c4b57b6886edfaac1b2aabab44","1623341355"
"RESUMEN 2 TEMA 9","Bioquímica II","9","TEMA 9. METABOLISMO DE AMINOÁCIDOS","R-T32-sintesisAA-11.pdf","1111792","a0/c7/a0c72413c4a5d86c1f8a9efb0aa2e17fbdd99d77","1623341373"
"RESUMEN 3 TEM A9","Bioquímica II","9","TEMA 9. METABOLISMO DE AMINOÁCIDOS","R-T29-Rgenerales-11.pdf","232574","75/fd/75fd7ea05a7445fc3bbd3f666b6323c41ae78c53","1705155831"
"RESUMEN CICLO DE LA UREA","Bioquímica II","9","TEMA 9. METABOLISMO DE AMINOÁCIDOS","R-T30-ciclourea-11.pdf","239783","a3/a1/a3a11d74f79ff3ec318f898d54b89a85a3474298","1705155884"
"SOLUCIÓN METABOLISMO AA","Bioquímica II","9","TEMA 9. METABOLISMO DE AMINOÁCIDOS","SOLUCIONES METABOLISMO AA.pdf","89297","c1/42/c1423b2b9ac728e7e62228acea67cce68418cc7b","1664808062"
"APUNTES TEMA 10","Bioquímica II","10","TEMA 10. METABOLISMO DE NUCLEÓTIDOS.","TEMA 10.-  METABOLISMO DE NUCLEÓTIDOS.pdf","8600485","a1/e4/a1e4ac4fe94633994b03d1c285c91fd19148ee1e","1624648891"
"CLASES UAX -  TEMAS 10. METABOLISMO DE  NUCLEÓTIDOS","Bioquímica II","10","TEMA 10. METABOLISMO DE NUCLEÓTIDOS.","TEMA 9  B Y D NUCLEÓTIDOS 2020-2021.pdf","18004254","92/af/92af2a64e9c5bebf16f2c0d4b0f42ed4f9567242","1623345290"
"CLASES UAX .- TEMA 11. INTEGRACIÓN DEL METABOLISMO","Bioquímica II","11","TEMA 11 . INTEGRACIÓN DEL METABOLISMO","TEMA 10 INTEGRACIÓN METABOLISMO RESUMEN[Compatibility Mode] (1).pdf","26566550","d1/be/d1bea6837d896ce8a8d3ca5a582406ef2d0d203b","1623345221"
"ESQUEMA INTEGRACIÓN METABOLISMO","Bioquímica II","11","TEMA 11 . INTEGRACIÓN DEL METABOLISMO","ESQUEMA INTEGRACIÓN RUTAS METABÓLICAS.pdf","2060350","2d/7d/2d7d9ced11d43da937865e49d96d8f75cc88c693","1623346687"
"RESUMEN INTEGRACIÓN","Bioquímica II","11","TEMA 11 . INTEGRACIÓN DEL METABOLISMO","R-T33-interrelaciones-11.pdf","482847","ea/ca/eacab382c92d956fb98b7b211dbfda448ae5b33a","1705155946"
"ESQUEMAS 1","Bioquímica II","12","MATERIAL COMPLEMENTARIO","RESUMEN GLOBAL METABOLISMO BIR.pdf","7544342","f6/23/f62394cae5ddac44a8ca0b6e9bee73308cf9f7eb","1623341875"
"ESQUEMAS 2","Bioquímica II","12","MATERIAL COMPLEMENTARIO","RESUMEN GLOBAL METABOLISMO BIR 2.pdf","7882787","55/92/5592cc31ecd061665fb7f2bd395080fb74ac24d5","1623341895"
"1º PARCIAL 2017-2018","Bioquímica II","13","EXÁMENES","Examen nov 2017 bioquimica 2.pdf","3748187","a8/54/a8545ebff60d518b1e258e1d3f8c25340bb78407","1623342769"
"1º PARCIAL 2018-2019","Bioquímica II","13","EXÁMENES","1º parcial bqII med 2018-2019 .pdf","866562","7d/88/7d88607e2d08a34e27dc8e2a8b4dcd0b161f1c67","1623342734"
"EXAMEN 2018-2019","Bioquímica II","13","EXÁMENES","PREGUNTAS TEST BQ2 MED 2018-2019 SILVIA.pdf","1009354","41/5d/415d04ae5e170a0c8fb8fb8c6dde6e66ac7c602e","1623342859"
"EXAMEN 2020","Bioquímica II","13","EXÁMENES","Examenes 2020 bioquimica 2 medicina.pdf","5331623","36/c6/36c6f0ec31f2f28002afe47a3adbe392af83c689","1623342791"
"KAHOOT 2020-2021","Bioquímica II","13","EXÁMENES","PARCIAL BQ2 MED-KAHOOT 2020-2021.pdf","1615630","fb/46/fb46b269a2c5df36f001b1a9745f40e1ce46a283","1623342811"
"PREGUNTAS DESAROLLO","Bioquímica II","13","EXÁMENES","PREGUNTAS DESAROLLO BIOQUIMICA II.pdf","379227","08/42/08426a28b5fb5f6a4b09ce3989595e0898aeeb8c","1623342707"
"TEST TEMARIO GLOBAL","Bioquímica II","13","EXÁMENES","Preguntas test bq II global.pdf","4198778","7f/00/7f003fb5a5fed2425e450dba905d86f7cdd9979a","1623342834"
"TEST TEMARIO GLOBAL 2","Bioquímica II","13","EXÁMENES","Test 2 bq 2 med.pdf","2240721","05/d3/05d3b93f4c1eeab273e9f086517b80ed3bdc1ecc","1623342908"
"APUNTES APOPTOSIS","Bioquímica II","14","SEMINARIOS","11 muerte celular programada 2015-16 (1) definitivo.pdf","8348181","d6/cf/d6cfa8069963fa80ebd10eb87a04e98afcc3a7f3","1623345009"
"APUNTES RECEPTORES PROTEINAS G","Bioquímica II","14","SEMINARIOS","wuolah-free-SM - RECEPTORES ACOPLADOS A PROTEINAS G HETEROTRIMERICAS subir.pdf","741134","c6/5c/c65cc6c6274567cb8640f9f8290ba2d66bbc70ca","1623344635"
"APUNTES RECEPTORES TIROSINA QUINASA","Bioquímica II","14","SEMINARIOS","wuolah-free-SM- RECEPTORES TIROSINA QUINASA subir.pdf","861165","2a/e5/2ae55864647486b87c5858d9a326c141516db55d","1623344656"
"APUNTES SEÑALIZACIÓN CELULAR","Bioquímica II","14","SEMINARIOS","10 señalización celular 2015-16 (1) definitivo.pdf","8461626","dd/d3/ddd37e3fbd8830ae5566ab5d90509019f93e60a3","1623345033"
"CAPITULO LIBRO SEÑALIZACION 1","Bioquímica II","14","SEMINARIOS","Capitulo 16.pdf","11477791","8a/6d/8a6df4fc38a0625d3d162228a95e6843feefad39","1623344472"
"CAPITULO LIBRO SEÑALIZACIÓN 2","Bioquímica II","14","SEMINARIOS","Capitulo 40.pdf","14712270","c6/ae/c6aeee085d8bb4e06041db7c68a0df285908c045","1623344498"
"PRESENTACIONES RESUMEN SEÑALIZACION CELULAR","Bioquímica II","14","SEMINARIOS","PRESENTACIONES SEÑALIZACION CELULAR.pdf","2074067","0b/03/0b03a4dfaf28f30b266e02d760ab7851aba01f03","1672345773"
"RESUMEN DIAPOSITIVAS SEÑALIZACION","Bioquímica II","14","SEMINARIOS","Presentación señalizacion celular resumen.pptx","2979335","4a/dd/4addd9812f9e85a94ef7e11d543a367d77445640","1623344536"
"RESUMEN DIAPOSITIVAS SEÑALIZACION","Bioquímica II","14","SEMINARIOS","Presentación señalizacion celular resumen.pptx","2899388","98/e7/98e795b816a3798dc3ec3c2013a518552d9d9be0","1623344606"
"SOLUCIONES SEMINARIOS","Bioquímica II","14","SEMINARIOS","SOLUCIONES SEMINARIOS.pdf","96254","bf/7b/bf7b6136a3e098bd61914e79de48e88740c53bc1","1664808150"
"SOLUCIONES SEMINARIOS","Bioquímica II","14","SEMINARIOS","SOLUCIONES SEMINARIOS.pdf","96254","db/ad/dbadaeae38aaeeb6db7647b0c01dab00a3e5d886","1672144463"
"PROBLEMA 1","Bioquímica II","15","PROBLEMAS","Imagen1.png","57181","b8/f5/b8f5c270a896525d30fbcf85cc0a583200dab6c5","1719131485"
"PROBLEMA 1","Bioquímica II","15","PROBLEMAS","Imagen1.png","164232","ff/66/ff66800da3404bb1c2b62c09cbe58e1012ce7301","1719131541"
"BASES DE LA BIOQUIMICA","Bioquímica Medicina","1","INTRODUCCIÓN","01 BASES DE LA BIOQUIMICA.pdf","314574","f2/83/f2831bea084068c82c16c680b455ebd68ed6415d","1613807820"
"BASES DE LA BIOQUIMICA (copia)","Bioquímica Medicina","1","INTRODUCCIÓN","01 BASES DE LA BIOQUIMICA.pdf","314574","f2/83/f2831bea084068c82c16c680b455ebd68ed6415d","1613807820"
"CONTROL HIDRATOS","Bioquímica Medicina","2","HIDRATOS DE CARBONO","control temas 1 y 2 ALUMNOS.pdf","2028029","3d/40/3d40edc2bea53560fef4ec7cf8935ca042e38ef4","1635315938"
"DESCRIPTIVA GLÚCIDOS","Bioquímica Medicina","2","HIDRATOS DE CARBONO","DESCRIPTIVA HIDRATOS.pdf","843898","fe/20/fe205f0323d3392b73bae0de47c3111ce7cd769b","1613843153"
"ESQUEMA DE GLÚCIDOS","Bioquímica Medicina","2","HIDRATOS DE CARBONO","02 ESQUEMA GLUCIDOS.pdf","220770","48/29/482970d343b5584e502a2e29c06e758cace133d1","1613807964"
"PROBLEMAS GLÚCIDOS","Bioquímica Medicina","2","HIDRATOS DE CARBONO","02 PROBLEMAS GLUCIDOS.pdf","412193","6f/6a/6f6a50ca225c29cead22f7308cbeea83ee73067d","1616665559"
"TEST 1 HIDRATOS DE CARBONO","Bioquímica Medicina","2","HIDRATOS DE CARBONO","02 TEST 1 HIDRATOS DE CARBONO.pdf","2459310","3b/c7/3bc739048b87f8c504e255fefa7d4f8fa9970edc","1618928090"
"DESCRIPTIVA DE LÍPIDOS","Bioquímica Medicina","3","LÍPIDOS","DESCRIPTIVA DE LIPIDOS.pdf","419170","a5/7e/a57e9ab29b2176c097d6c7d98fe8c39554dcafe2","1614710981"
"test  lípidos 1","Bioquímica Medicina","3","LÍPIDOS","03 test lipidos 1.pdf","791123","f8/32/f8328e3a68ee579309a721dab106353604965a66","1620147814"
"test lípidos 3","Bioquímica Medicina","3","LÍPIDOS","03 test lipidos 3.pdf","745845","a6/06/a6061832416697da9ee921c3affc6e4413b1b668","1620147840"
"05 TEST PROTEINAS Y ACIDOS NUCLEICOS","Bioquímica Medicina","4","AMINOÁCIDOS Y PROTEINAS","05 TEST PROTEINAS Y ACIDOS NUCLEICOS.pdf","1533179","22/5d/225d5bd70ce640c1207eadcb11fa5c06d57f7bd1","1620757014"
"DETERMINACIÓN DEL PUNTO ISOELÉCTRICO","Bioquímica Medicina","4","AMINOÁCIDOS Y PROTEINAS","DETERMINACION PUNTO ISOLECTRICO.pdf","240943","40/ad/40ad824b7290a5301a097d430c68a7229b3ec4c1","1615363003"
"INTERACCIONES AMINOACIDOS","Bioquímica Medicina","4","AMINOÁCIDOS Y PROTEINAS","03 INTERACCIONES PROTEINAS.pdf","282319","bb/88/bb88cc23633d5908e36239dd5242f0690a9a26db","1618291895"
"PROBLEMAS PROTEINAS","Bioquímica Medicina","4","AMINOÁCIDOS Y PROTEINAS","03 PROBLEMAS PROTEINAS.pdf","378106","ac/a3/aca39e75542679a4279e07c2a7b0fcfc86561714","1618291922"
"TABLA DE AMINOÁCIDOS","Bioquímica Medicina","4","AMINOÁCIDOS Y PROTEINAS","aminoacidos.pdf","186392","d8/a5/d8a5ef41c2f54918d6f48f10869275de09387839","1615363042"
"seminario ac nucleicos alumnos","Bioquímica Medicina","5","ÁCIDOS NUCLÉICOS","seminario ac nucleicos alumnos.pdf","369932","2b/6f/2b6f33a28fce1a018df982eca1c6575ffb6f4649","1637246454"
"SEMINARIO ÁCIDOS NUCLÉICOS","Bioquímica Medicina","5","ÁCIDOS NUCLÉICOS","04 SEMINARIO ÁCIDOS NUCLÉICOS.pdf","1599181","fe/e4/fee4f4706ac99c4f0374ad9bd78f1fc7a3ab2cf4","1619079135"
"test termo med ALUMNOS","Bioquímica Medicina","6","BIOENERGÉTICA","test termo med ALUMNOS.pdf","389360","da/8e/da8e6a3499692c2288ba0a6669ce496d53522686","1638272900"
"FORMULARIO INHIBICIÓN ENZIMÁTICA","Bioquímica Medicina","7","ENZIMOLOGÍA","11 FORMULARIO INHIBICIÓN ENZIMÁTICA.pdf","307815","09/8b/098b3babf950fef6b2be76c41c4552caba2648ca","1614007649"
"SEMINARIO ENZIMOLOGÍA. MUTACIONES","Bioquímica Medicina","7","ENZIMOLOGÍA","11 SEMINARIO ENZIMOLOGIA. MUTACIONES.pdf","253213","c2/4b/c24b1c6046cc2bd3d97b7d8db03cb894b91b2b64","1614007749"
"SEMINARIO INHIBICIÓN ENZIMÁTICA","Bioquímica Medicina","7","ENZIMOLOGÍA","11 SEMINARIO ENZIMOLOGÍA. INHIBICIÓN.pdf","378787","9d/6d/9d6d126adb34ff3af7fb1775e2c112d78651a4a5","1614007679"
"SIMULACRO ENZIMOLOGÍA Y TERMODINÁMICA","Bioquímica Medicina","7","ENZIMOLOGÍA","11 SIMULACRO ENZIMOLOGÍA Y TERMODINÁMICA.pdf","832626","6f/8d/6f8dd7568cc5995b7814e84e7d6b19380103a8de","1616085152"
"TEST ENZIMAS","Bioquímica Medicina","7","ENZIMOLOGÍA","04 test enzimas.pdf","2118680","e3/b2/e3b29f8c002bce5ccd5e00be12603e240a179b9b","1622126809"
"PATOLOGIAS","Bioquímica Medicina","9","PATOLOGÍAS","PATOLOGIAS.pdf","1095717","5b/9d/5b9d66a06bf1ac2dc5dbe0ccf95c94d251dd14dd","1642231860"
"MIX 2021","Bioquímica Medicina","10","TEST","01 2021 MIX MEDICINA ALUMNOS.pdf","3054794","63/83/638330d7e998ba36b1dcadae3df57e419fd24915","1625691000"
"TEST 1 PRIMER PARCIAL","Bioquímica Medicina","10","TEST","TEST 1 PRIMER PARCIAL","2589414","5c/97/5c97cbc61821ca882aaf815aa06e95c227b417f4","1621966630"
"TEST 2 PRIMER PARCIAL","Bioquímica Medicina","10","TEST","1p 01.pdf","825780","34/c2/34c204d9a6b39d05f31b82c8ad5c02006a655234","1621966744"
"test 218","Bioquímica Medicina","10","TEST","test 2018 medicina alumnos.pdf","1634512","f0/3d/f03db4e8212909a23e044dc04c8c11c0ee915998","1626329427"
"test 2p 01","Bioquímica Medicina","10","TEST","test 2p 001.pdf","1259801","6f/8f/6f8ffecb1278c59c86e3a8f733c1d5f62d138d2c","1623342331"
"test 2p 02","Bioquímica Medicina","10","TEST","test 2p 002.pdf","679667","b0/e7/b0e71db767c57ba785b978f84cacbfa6136fab1c","1623342354"
"test 2p 03","Bioquímica Medicina","10","TEST","test 2p 003.pdf","892896","da/ec/daecf761673fc4ac3db6bfd6ddb4d220d7369fd1","1623342379"
"test 2p 04","Bioquímica Medicina","10","TEST","test 2p 004.pdf","679667","c9/5e/c95ec2216ed30ac40300b9f2dfed89205d46fe53","1623345406"
"TEST 3 PRIMER PARCIAL","Bioquímica Medicina","10","TEST","1p 02.pdf","758041","03/47/0347bdbeca520b8222d36013831af063961f6fc3","1621966777"
"TEST ACIDOS NUCLEICOS Y PROTEINAS","Bioquímica Medicina","10","TEST","05 test ac nucleicos y proteinas alumnos.pdf","1805225","7d/81/7d8107424e26722e9d00cdddd7d9ed7bebf950bd","1621966691"
"TEST ACIDOS NUCLEICOS Y PROTEINAS (copia)","Bioquímica Medicina","10","TEST","05 test ac nucleicos y proteinas alumnos.pdf","1805225","7d/81/7d8107424e26722e9d00cdddd7d9ed7bebf950bd","1621966691"
"TEST FINAL 1P","Bioquímica Medicina","10","TEST","TEST FINAL 1P.pdf","2624464","a5/8d/a58da2d71d695c28d1b20b8aad512da70821f424","1622567571"
"test repaso 1","Bioquímica Medicina","10","TEST","test repaso.pdf","2888388","75/e1/75e163ec44bab34571fd990bab3c523067c60120","1626176871"
"test repaso 2","Bioquímica Medicina","10","TEST","TEST FINAL 1P.pdf","2624464","a5/8d/a58da2d71d695c28d1b20b8aad512da70821f424","1622567571"
"PROBLEMAS","Bioquímica Medicina","11","PROBLEMAS","PROBLEMAS.pdf","1998896","aa/9c/aa9ca55f59b04e9e0a3500c78427cd6c15810a98","1626103225"
"01 test hidratos","Bioquímica Medicina","12","REPASO","01 test hidratos.pdf","2448360","b1/87/b1872ef55d07327a9d6a81ff9da51368e96ab87c","1640101498"
"04 test enzimas ALUMNOS","Bioquímica Medicina","12","REPASO","04 test enzimas ALUMNOS.pdf","2096274","f4/3a/f43a667b09aaae3e23fd483d7be318059b214ff5","1641998699"
"05 TEST PROTEINAS Y ACIDOS NUCLEICOS","Bioquímica Medicina","12","REPASO","05 TEST PROTEINAS Y ACIDOS NUCLEICOS.pdf","1533179","22/5d/225d5bd70ce640c1207eadcb11fa5c06d57f7bd1","1641312420"
"2P medicina 2022 alumnos","Bioquímica Medicina","12","REPASO","2P medicina 2022 alumnos.pdf","1515558","92/d3/92d3c848f5d9f4a802849ff39ef30327eebe57d7","1642534256"
"EXAMEN ENERO 2021 ","Bioquímica Medicina","12","REPASO","EXAMEN ENERO 2021 MEDICINA ALUMNOS.pdf","2235841","df/b9/dfb92a79c39120a7387fb9c5f17bf8efc4743e45","1642409854"
"problemas hidratos","Bioquímica Medicina","12","REPASO","problemas hidratos.pdf","558147","66/9a/669a950208df9b810c07df9d8593a14bec9c052d","1640101482"
"test 04 lipidos","Bioquímica Medicina","12","REPASO","test 04 lipidos.pdf","1422692","c9/6d/c96d4e99f46e64931b134535cf29347c61e66826","1640715902"
"TEST 2021","Bioquímica Medicina","12","REPASO","TEST 2021","3075752","ef/44/ef446515c41fc2225c7b77828e3466181bc2b871","1624988739"
